(1.0,[1.0,-0.85,-0.6649732242994126,0.58375,0.16328408355273538,0.5652272406545007,-0.2603125,0.2623495770048799,-0.13879147101982506,-0.3881781196847821,-5.0597656249999956e-2,-0.42776008986496505,-0.2229971404541479,9.531708377390928e-2,0.17310084245044086,0.2856644140624999,0.3021285495274983,0.3635960763852203,0.15314656557659861,-4.250488799982143e-2,3.3646086618555796e-2,-0.4029956650390624,-1.1863483954905588e-2,-0.25680926709837354,-0.24970495245867336,-6.829287426408279e-2,-8.261791930697577e-3,-0.18995918648674304,0.3913022306152342,-0.24431651540929383,1.0083961361669749e-2,0.17636754078667713,0.11135129839297371,-1.3274273714625804e-2,4.6644452053824434e-2,0.2679813267597114,-0.27101672313384995,0.31500043783800846,0.20766903809789974,-6.9253087586761365e-3,-7.86478380488769e-2,2.1643657984456593e-2,7.494393819464372e-2,-6.580277784162843e-2,-0.26020550596776465])
(1.0,[1.0,-0.825,-0.8179995097929992,0.5209374999999998,0.5036847970323803,0.6748495955792243,-0.16628906249999975,-0.14135685524245623,-0.41553995755171375,-0.42612661963279036,-0.15062329101562524,-0.17541138075941926,0.11661940557502638,0.2623882989540555,0.1360243716089372,0.3567068371582033,0.37136104644593754,0.14471438912652088,-7.363808677786701e-2,-8.375727269401718e-2,0.12320977821418971,-0.41399968202209475,-0.4107412982736361,-0.3063728633178984,-9.137836616435994e-2,2.3506098936216222e-2,-7.586666176355436e-2,-0.29178601793522146,0.32855793810539236,0.3056648670912631,0.33886157107574977,0.19345589513293052,2.9168994058314322e-2,2.1291634744238095e-2,0.17966781087409198,0.33865153694853106,-0.14598833873744588,-0.10941457296355994,-0.25217351535029203,-0.21397054506942223,-6.175328026251382e-2,2.6421039451578653e-2,-5.0422956744166546e-2,-0.2085253458107688,-0.2687602323088095])
(1.0,[1.0,-0.85,-0.7270809658563395,0.58375,0.2929700963658812,0.6180188209778886,-0.2603125,0.12969900951634336,-0.24902458191099905,-0.4244335138186382,-5.0597656249999956e-2,-0.3847555142164796,-0.11024415808889185,0.17102129375358316,0.18926826392447837,0.2856644140624999,0.3997879319980523,0.3270421870840076,7.571179680516543e-2,-7.626377821024345e-2,3.678859277631702e-2,-0.4029956650390624,-0.21228043033349644,-0.33981974219834443,-0.22460103142386995,-3.376227341472313e-2,-1.482360022745022e-2,-0.20770115808734774,0.3913022306152342,-5.603454397681424e-2,0.18043836578347197,0.23337620530386302,0.10015666979447733,-6.562465899473414e-3,8.36911309161936e-2,0.2930104773725194,-0.27101672313384995,0.26213597095927493,4.7629362380292105e-2,-0.12391870120717854,-0.10406979604824299,1.9467727248617405e-2,3.705039155797283e-2,-0.1180656788215265,-0.2845084037774646])
(1.0,[1.0,-0.95,-0.8433194441349703,0.8537499999999998,0.566781527284173,0.8011534719282217,-0.7184374999999998,-0.2344168414687835,-0.5384424509199643,-0.7199839754302307,0.5540898437499997,-7.913165468730227e-2,0.22269599939534432,0.48388972891886256,0.6058723131457175,-0.37274363281249945,0.3076533466549039,7.517507195293716e-2,-0.20013337840397386,-0.4071971035082229,-0.4672747390320823,0.1874536240234367,-0.4097153781205891,-0.2922706793221587,-6.75586501892843e-2,0.16841384954272912,0.3140478878932736,0.3143419532282865,-1.1227208544920955e-2,0.37797888630903337,0.3892296092145596,0.26265904470662416,5.6851148164408706e-2,-0.1298879910618067,-0.2112642054909194,-0.15808328601253036,-0.14402345579986667,-0.23916831470115174,-0.3590799419935817,-0.34979450407045287,-0.22102970123738247,-4.384604618136624e-2,8.737738508150614e-2,0.1062452513189566,9.468123269290129e-3])
(1.0,[1.0,-0.95,-0.8368650519545147,0.8537499999999998,0.5505146727742487,0.7950217993567888,-0.7184374999999998,-0.20993411575189747,-0.5229889391355362,-0.7144735381061668,0.5540898437499997,-0.10543458638064718,0.1994374099643026,0.4700019018810147,0.6012352357635715,-0.37274363281249945,0.3267694296981555,0.10016285706161482,-0.1792312513231824,-0.3955103852212492,-0.4636984258773124,0.1874536240234367,-0.41348469024553314,-0.3104309582132477,-9.00147781224775e-2,0.1508245412855038,0.3050345890195657,0.31193611963934686,-1.1227208544920955e-2,0.3625407071446407,0.39281045573325646,0.27897940060480014,7.574816065284619e-2,-0.11632236139476322,-0.20520083904645783,-0.15687338680743543,-0.14402345579986667,-0.20707148551058263,-0.34441367178740867,-0.3530125542971238,-0.23476341214876853,-5.842023349349864e-2,7.825160495664203e-2,0.10319597048960931,9.395658462249445e-3])
(1.0,[1.0,-0.975,-0.8484220533731442,0.9259374999999999,0.5797299709748536,0.8272115020388157,-0.8546484374999995,-0.2541447850453014,-0.5652367217004822,-0.7855857950451957,0.7637907714843744,-5.7458907562270956e-2,0.24779116541916887,0.5367937199995284,0.725102582255899,-0.6567340539550774,0.2910647558456484,5.602243487321418e-2,-0.23532218690288373,-0.4954653138655787,-0.6480169346902309,0.5374198118743889,-0.4048514663664904,-0.28378813694950716,-5.320335722094025e-2,0.2172044434377401,0.4427924017834974,0.5571876545766361,-0.4101988273967735,0.3884164751716187,0.3947301797073281,0.26950777236583,4.9107165568551776e-2,-0.19411344143848125,-0.38072841403757496,-0.4559588203138779,0.2796523959446362,-0.2636445358588152,-0.3787060632923282,-0.3748671546387221,-0.24875803879480224,-4.388658333563628e-2,0.16690553497434255,0.31155837193925073,0.34802173143122656])
(1.0,[1.0,-0.875,-0.8312499535788825,0.6484375,0.5364647279873416,0.7273437093815223,-0.3623046875,-0.18906049800772093,-0.4694066369889239,-0.5390136417738066,6.8450927734375e-2,-0.1273246181535989,0.16542793575675582,0.3478638470542918,0.30116575466578654,0.18203353881835938,0.34175784767950723,0.11140904088439904,-0.12259391667688153,-0.19436368562822628,-5.689983050163066e-2,-0.34905457496643066,-0.4147208424064845,-0.2990381167195688,-8.25620570839743e-2,6.84975046492817e-2,3.672150832750266e-2,-0.15131537069256093,0.4111849367618561,0.3472899667006522,0.3628807371056739,0.22160860435468047,4.613030599119648e-2,-1.2941366486551455e-2,9.765457288676435e-2,0.2901515992373421,-0.3691775337792933,-0.1784032042036926,-0.30387872086307066,-0.2689205462479548,-0.12382047020419647,-8.71548823603889e-3,-3.4415351503106824e-2,-0.18725546761210335,-0.3417974595956286])
(1.0,[1.0,-0.9,-0.9341191500107697,0.7150000000000001,0.8088678796252642,0.8407072350096928,-0.4725000000000001,-0.6365521936370958,-0.7279810916627378,-0.6678951922577004,0.2079375,0.43392637988215776,0.5728969742733863,0.578340533932064,0.44137129838008876,4.114125000000009e-2,-0.22036833914731213,-0.390533741893942,-0.45513481845052356,-0.3821900731229374,-0.19423840075536442,-0.24116431250000012,1.5786873796417595e-2,0.19833150523258092,0.31025736161574285,0.3007709114935278,0.16819396471957837,-3.843082948038066e-2,0.36782499375000016,0.16150019430962756,-1.4208186416775835e-2,-0.15756336249032818,-0.20503021449431957,-0.13236307176441361,3.3277835652632974e-2,0.22527620260543177,-0.40968590351562517,-0.2966768100126469,-0.1453501748786648,1.1287614764438582e-2,0.104124040247105,9.022956661674618e-2,-2.6188552936472223e-2,-0.1950700660931597,-0.34359237051446684])
(1.0,[1.0,-0.85,-0.5809398605138261,0.58375,6.2366823007354855e-3,0.49379888143675216,-0.2603125,0.3812546780994535,-5.301179955625163e-3,-0.33912364357494595,-5.0597656249999956e-2,-0.3922780808773969,-0.32406647638453545,3.6406632930543396e-3,0.15122590744000536,0.2856644140624999,0.10519820997802065,0.33343636874578736,0.22255741834055598,-1.6234863614102062e-3,2.9394195364201493e-2,-0.4029956650390624,0.21485637277444902,-8.941847848131755e-2,-0.22899232971218045,-9.9245358392764e-2,-3.155615071930729e-4,-0.16595384485923256,0.3913022306152342,-0.3219759236941942,-0.18262791685828167,6.140945507466956e-2,0.10211488792839739,-1.9290593146180535e-2,1.7815981951335663e-3,0.2341162454354695,-0.27101672313384995,0.16271688919682362,0.27367953514006504,0.12542240760708462,-2.7384409034903502e-2,1.984835149064421e-2,0.10891089422786741,-2.5133559314222467e-3,-0.22732306327236318])
(1.0,[1.0,-0.95,-0.9218565476057846,0.8537499999999998,0.7747292415454843,0.8757637202254953,-0.7184374999999998,-0.5757443414967571,-0.7359927794682101,-0.7870350275184385,0.5540898437499997,0.34777202801347795,0.5469571244219192,0.661425089969457,0.6622963134205307,-0.37274363281249945,-0.11647718477965485,-0.33038342661280407,-0.4915417315528563,-0.5565945394728338,-0.5107913504228033,0.1874536240234367,-9.29553883789066e-2,0.1106533255406721,0.29691036891650674,0.41363632534407635,0.42926960439649314,0.343616158486569,-1.1227208544920955e-2,0.25897900614832386,8.830761895996127e-2,-9.94423965056303e-2,-0.249852466375933,-0.31901409221988464,-0.28877539193973617,-0.17280535067843814,-0.14402345579986667,-0.3663043336252151,-0.24603005584090765,-7.93606628284915e-2,8.368157744013327e-2,0.19269694866260853,0.21460503742074152,0.1452258039646295,1.0349875708470995e-2])
